STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WESD,WESF,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/10/2010,,,0,0,0,,82,58,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/11/2010,,,0.62,0,0,,90,67,,0,,1,,1,,1,,,,,1,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/12/2010,,,0.07,0,0,,88,72,,0,,1,,1,,1,,,,,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/13/2010,,,0,0,0,,80,68,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/14/2010,,,0.04,0,0,,86,71,,0,,1,,1,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/15/2010,,,0.01,0,0,,85,70,,0,,1,,1,,1,,1,1,,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/16/2010,,,0.1,0,0,,82,66,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/17/2010,,,0,0,0,,84,64,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/18/2010,,,0.34,0,0,,90,66,,0,,1,,1,,1,,,1,,1,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/19/2010,,,0.21,0,0,,85,68,,0,,1,,1,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/20/2010,,,0,0,0,,86,64,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/21/2010,,,0.24,0,0,,83,67,,0,,1,,1,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/22/2010,,,0.14,0,0,,88,69,,0,,1,,1,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/23/2010,,,1.46,0,0,,88,68,,0,,1,1,1,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/24/2010,,,0,0,0,,81,66,,0,,,,,,,,,1,,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/25/2010,,,0,0,0,,84,60,,0,,1,,,,,,,1,,,,,,,,,,1,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/26/2010,,,0,0,0,,91,65,,0,,,,,,1,,,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/27/2010,,,0.54,0,0,,90,70,,0,,1,,1,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/28/2010,,,0.01,0,0,,84,70,,0,,1,,,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/29/2010,,,0,0,0,,77,58,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",6/30/2010,,,0,0,0,,76,54,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/1/2010,,,0,0,0,,79,53,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/2/2010,,,0,0,0,,80,55,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/3/2010,,,0,0,0,,86,55,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/4/2010,,,0,0,0,,94,66,,0,,1,,,,,,1,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/5/2010,,,0,0,0,,91,72,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/6/2010,,,0,0,0,,92,68,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/7/2010,,,0,0,0,,94,70,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/8/2010,,,0.31,0,0,,92,72,,0,,1,,1,,1,,,1,,1,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/9/2010,,,0,0,0,,86,72,,0,,1,,,,,,1,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/10/2010,,,0,0,0,,87,66,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/11/2010,,,0,0,0,,87,66,,0,,1,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/12/2010,,,0,0,0,,87,68,,0,,1,,,,1,,,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/13/2010,,,0,0,0,,86,67,,0,,,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/14/2010,,,0,0,0,,90,67,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/15/2010,,,0.03,0,0,,94,72,,0,,1,,1,,1,,,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/16/2010,,,0,0,0,,89,70,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/17/2010,,,0,0,0,,91,65,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/18/2010,,,0.24,0,0,,90,67,,0,,1,,1,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/19/2010,,,0,0,0,,86,70,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/20/2010,,,0,0,0,,83,69,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/21/2010,,,0,0,0,,90,68,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/22/2010,,,0,0,0,,89,67,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/23/2010,,,0,0,0,,95,77,,0,,,,1,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/24/2010,,,0.6,0,0,,95,72,,0,,1,,1,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/25/2010,,,1.15,0,0,,87,69,,0,,1,,1,,1,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/26/2010,,,0,0,0,,84,63,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/27/2010,,,0,0,0,,87,64,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/28/2010,,,0.02,0,0,,91,70,,0,,1,,1,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/29/2010,,,0,0,0,,84,65,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/30/2010,,,0,0,0,,86,62,,0,,,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",7/31/2010,,,0.39,0,0,,77,65,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/1/2010,,,0,0,0,,85,61,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/2/2010,,,0,0,0,,86,65,,0,,1,,,,1,,1,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/3/2010,,,0.6,0,0,,88,70,,0,,1,,1,,1,,1,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/4/2010,,,1.51,0,0,,88,69,,0,,1,,1,,,,,1,,1,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/5/2010,,,0,0,0,,85,67,,0,,1,1,,,,,,1,1,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/6/2010,,,0,0,0,,80,62,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/7/2010,,,0,0,0,,81,59,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/8/2010,,,0,0,0,,84,63,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/9/2010,,,0,0,0,,87,67,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/10/2010,,,0,0,0,,91,72,,0,,1,1,1,,,,1,1,1,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/11/2010,,,1.29,0,0,,88,72,,0,,1,,1,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/12/2010,,,0,0,0,,89,69,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/13/2010,,,0,0,0,,88,68,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/14/2010,,,0.07,0,0,,86,72,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/15/2010,,,0,0,0,,89,69,,0,,1,1,,,,,,,1,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/16/2010,,,0,0,0,,79,59,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/17/2010,,,0,0,0,,81,59,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/18/2010,,,0,0,0,,82,65,,0,,,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/19/2010,,,0,0,0,,88,62,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/20/2010,,,0,0,0,,89,66,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/21/2010,,,0.08,0,0,,77,68,,0,,1,,,,1,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/22/2010,,,0,0,0,,85,68,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/23/2010,,,0,0,0,,81,63,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/24/2010,,,0,0,0,,80,64,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/25/2010,,,0,0,0,,81,59,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/26/2010,,,0,0,0,,77,52,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/27/2010,,,0,0,0,,80,49,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/28/2010,,,0,0,0,,86,52,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/29/2010,,,0,0,0,,93,62,,0,,1,,,,,,1,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/30/2010,,,0,0,0,,91,66,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",8/31/2010,,,0,0,0,,91,67,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/1/2010,,,0.04,0,0,,90,67,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/2/2010,,,0.65,0,0,,82,70,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/3/2010,,,0,0,0,,77,61,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/4/2010,,,0,0,0,,67,50,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/5/2010,,,0,0,0,,73,45,,0,,,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/6/2010,,,0,0,0,,86,58,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/7/2010,,,0,0,0,,84,62,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/8/2010,,,0,0,0,,73,49,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/9/2010,,,0,0,0,,73,43,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/10/2010,,,0,0,0,,76,47,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/11/2010,,,0.2,0,0,,62,53,,0,,1,1,,,1,,,,1,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/12/2010,,,0,0,0,,79,54,,0,,1,,,,,,,,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/13/2010,,,0,0,0,,84,56,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/14/2010,,,0,0,0,,81,51,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/15/2010,,,0,0,0,,81,51,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/16/2010,,,0.12,0,0,,77,59,,0,,1,,,,1,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/17/2010,,,0,0,0,,72,50,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/18/2010,,,0.01,0,0,,79,51,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/19/2010,,,0.02,0,0,,77,59,,0,,,,,,1,,1,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/20/2010,,,0,0,0,,80,57,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/21/2010,,,0,0,0,,93,60,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/22/2010,,,0.14,0,0,,79,62,,0,,1,,1,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/23/2010,,,0,0,0,,93,58,,0,,1,1,,,,,,1,1,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/24/2010,,,0,0,0,,85,60,,0,,,,,,1,,,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/25/2010,,,0,0,0,,66,53,,0,,,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/26/2010,,,0,0,0,,66,51,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/27/2010,,,0.18,0,0,,63,44,,0,,1,,,,1,,,,,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/28/2010,,,0,0,0,,68,46,,0,,1,,,,1,,,,,,1,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/29/2010,,,0,0,0,,77,40,,0,,1,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",9/30/2010,,,0,0,0,,78,46,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/1/2010,,,0,0,0,,71,45,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/2/2010,,,0.22,0,0,,54,47,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/3/2010,,,0,0,0,,56,39,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/4/2010,,,0,0,0,,62,37,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/5/2010,,,0,0,0,,68,38,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/6/2010,,,0,0,0,,75,45,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/7/2010,,,0,0,0,,76,45,,0,,1,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/8/2010,,,0,0,0,,81,41,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/9/2010,,,0,0,0,,85,48,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/10/2010,,,0,0,0,,87,53,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/11/2010,,,0,0,0,,83,53,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/12/2010,,,0,0,0,,75,50,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/13/2010,,,0.07,0,0,,76,45,,0,,1,,1,,1,,,,,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/14/2010,,,0,0,0,,65,42,,0,,1,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/15/2010,,,0,0,0,,64,43,,0,,,,,,1,,,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/16/2010,,,0,0,0,,67,33,,0,,1,1,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/17/2010,,,0,0,0,,71,42,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/18/2010,,,0,0,0,,59,38,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/19/2010,,,0,0,0,,61,30,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/20/2010,,,0,0,0,,69,35,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/21/2010,,,0,0,0,,57,31,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/22/2010,,,0,0,0,,63,28,,0,,,,,,,,,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/23/2010,,,0,0,0,,70,48,,0,,,,,,1,,,1,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/24/2010,,,0.02,0,0,,73,57,,0,,,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/25/2010,,,0,0,0,,73,61,,0,,,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/26/2010,,,0.27,0,0,,73,50,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/27/2010,,,0,0,0,,69,50,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/28/2010,,,0,0,0,,52,42,,0,,,,,,,,,,,,,1,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/29/2010,,,0,0,0,,52,31,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/30/2010,,,0,0,0,,64,31,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",10/31/2010,,,0,0,0,,53,33,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/1/2010,,,0,0,0,,52,28,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/2/2010,,,0,0,0,,52,26,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/3/2010,,,0,0,0,,51,21,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/4/2010,,,0.02,0,0,,52,27,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/5/2010,,,0,0,0,,43,28,,0,,,,,,,,,,,,,,,1,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/6/2010,,,0,0,0,,44,19,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/7/2010,,,0,0,0,,57,24,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/8/2010,,,0,0,0,,69,33,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/9/2010,,,0,0,0,,69,30,,0,,,,,,,,1,1,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/10/2010,,,0,0,0,,66,35,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/11/2010,,,0,0,0,,71,35,,0,,1,1,,,,,,1,1,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/12/2010,,,0,0,0,,71,36,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/13/2010,,,0.26,0,0,,71,34,,0,,1,,,,1,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/14/2010,,,0,0,0,,46,35,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/15/2010,,,0,0,0,,53,30,,0,,,,,,,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/16/2010,,,0.43,0,0,,46,27,,0,,1,,,,1,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/17/2010,,,0,0,0,,51,35,,0,,1,,,,,,1,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/18/2010,,,0,0,0,,46,30,,0,,1,,,,,,,,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/19/2010,,,0,0,0,,43,24,,0,,1,,,,,,,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/20/2010,,,0,0,0,,48,29,,0,,1,1,,,,,1,1,1,,,,,,,,,,1
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/21/2010,,,0,0,0,,61,39,,0,,1,,,,,,1,1,,,1,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/22/2010,,,0.43,0,0,,66,58,,0,,1,,,,1,,,,,,,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/23/2010,,,0.26,0,0,,60,26,,0,,1,,,,,,,1,,,1,,,1,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/24/2010,,,0.4,0,0,,35,21,,0,,1,,1,1,1,,,,,,1,,,1,1,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/25/2010,,,1.78,0,0,,48,30,,0,,1,1,,,1,,,,1,,,1,,,,1,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/26/2010,,,0,0,0,,33,21,,0,,,,,,,,,,,,,,,,,,,,
USW00014827,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",11/27/2010,,,0,0,0,,34,22,,0,,,,,,,,,,,,,,,,,,,,
